,sentiment,Text,Polarity,Subjectivity,Tokens,vander_positive,vander_negative,vsentiment,afn_score,afn_sentiment
1871,0,really like chips like flavors only ones like originals rest these flavors were really good least family gave them away senior center most seniors didnt like them sorry matter taste most things should stick originals they best this snack originals fits into daily program allot less money then snacks made programs specifically will continue originals leave others others,0.16666666666666666,0.42424242424242425,"['really', 'like', 'chips', 'like', 'flavors', 'ones', 'like', 'originals', 'rest', 'flavors', 'really', 'good', 'least', 'family', 'gave', 'away', 'senior', 'center', 'seniors', 'didnt', 'like', 'sorry', 'matter', 'taste', 'things', 'stick', 'originals', 'best', 'snack', 'originals', 'fits', 'daily', 'program', 'allot', 'less', 'money', 'snacks', 'made', 'programs', 'specifically', 'continue', 'originals', 'leave', 'others', 'others']",25.3,5.1,Positive,13.0,Positive
1872,1,delicious light full flavor difficult decide what favorite flavor amazing impressed with packaging imagine cost efficient friendly that only complaint great product guilt free snacking,0.38541666666666674,0.7833333333333335,"['delicious', 'light', 'full', 'flavor', 'difficult', 'decide', 'favorite', 'flavor', 'amazing', 'impressed', 'packaging', 'imagine', 'cost', 'efficient', 'friendly', 'complaint', 'great', 'product', 'guilt', 'free', 'snacking']",56.49999999999999,14.2,Positive,12.0,Positive
1873,1,love these popchips they great care salt pepper flavors wish manufacturer would come with variety pack that didn include that flavor that flavor just wasted with each purchase make made alot original salt vinegar sour cream onion chips superb,0.3875,0.5333333333333333,"['love', 'popchips', 'great', 'care', 'salt', 'pepper', 'flavors', 'wish', 'manufacturer', 'would', 'come', 'variety', 'pack', 'include', 'flavor', 'flavor', 'wasted', 'purchase', 'make', 'made', 'alot', 'original', 'salt', 'vinegar', 'sour', 'cream', 'onion', 'chips', 'superb']",36.9,5.7,Positive,12.0,Positive
1874,1,love popchips they take some time getting used used oiliness potato chips they only calories buying pack saves money sooo tempted them with many bags around,0.3333333333333333,0.7000000000000001,"['love', 'popchips', 'take', 'time', 'getting', 'used', 'used', 'oiliness', 'potato', 'chips', 'calories', 'buying', 'pack', 'saves', 'money', 'sooo', 'tempted', 'many', 'bags', 'around']",14.399999999999999,0.0,Positive,3.0,Positive
1875,0,good texture they crunchy sharp will mouth flavor they taste like potato chips just opened would suspect they were stale this they taste many others have remarked about flavor well healthy good dieting suppose salt will buying these again,0.29583333333333334,0.5750000000000001,"['good', 'texture', 'crunchy', 'sharp', 'mouth', 'flavor', 'taste', 'like', 'potato', 'chips', 'opened', 'would', 'suspect', 'stale', 'taste', 'many', 'others', 'remarked', 'flavor', 'well', 'healthy', 'good', 'dieting', 'suppose', 'salt', 'buying']",27.1,4.6,Positive,9.0,Positive
1876,1,very picky when comes chips gone through many this really hits spot just right amount crunch with just right amount flavor also great know that eating something that with calories pack definitely ideal snack,0.4530612244897959,0.5459183673469388,"['picky', 'comes', 'chips', 'gone', 'many', 'really', 'hits', 'spot', 'right', 'amount', 'crunch', 'right', 'amount', 'flavor', 'also', 'great', 'know', 'eating', 'something', 'calories', 'pack', 'definitely', 'ideal', 'snack']",24.8,0.0,Positive,3.0,Positive
1877,0,loved this product better than what thought going favorite salt vinger flavor hated cheddar salt pepper ones,0.19999999999999998,0.75,"['loved', 'product', 'better', 'thought', 'going', 'favorite', 'salt', 'vinger', 'flavor', 'hated', 'cheddar', 'salt', 'pepper', 'ones']",36.3,15.6,Positive,4.0,Positive
1878,0,going will give strait dope these things like crack will polish about pages these easily hence freshman that have gained love these suggest balancing them with some kind carb blocker,0.5111111111111111,0.7777777777777778,"['going', 'give', 'strait', 'dope', 'things', 'like', 'crack', 'polish', 'pages', 'easily', 'hence', 'freshman', 'gained', 'love', 'suggest', 'balancing', 'kind', 'carb', 'blocker']",37.7,0.0,Positive,7.0,Positive
1879,1,really really tasty much healthier than almost every other potato chip variety flavors consider this huge sampler salt vinegar crazy sour personally think they overdid vinegar hard,-0.04583333333333333,0.4395833333333333,"['really', 'really', 'tasty', 'much', 'healthier', 'almost', 'every', 'potato', 'chip', 'variety', 'flavors', 'consider', 'huge', 'sampler', 'salt', 'vinegar', 'crazy', 'sour', 'personally', 'think', 'overdid', 'vinegar', 'hard']",8.6,12.5,Neutral,-2.0,Negative
1880,1,subscription popchips arrived time damaged love fact that receive great variety chips which healthier same time very tasty satisfying chips packed shipping perfect having subscription course price right thank,0.4693877551020408,0.6158163265306122,"['subscription', 'popchips', 'arrived', 'time', 'damaged', 'love', 'fact', 'receive', 'great', 'variety', 'chips', 'healthier', 'time', 'tasty', 'satisfying', 'chips', 'packed', 'shipping', 'perfect', 'subscription', 'course', 'price', 'right', 'thank']",40.699999999999996,6.6000000000000005,Positive,8.0,Positive
1881,1,these were awesome they have great crunchy texture flavor very filling bought variety pack flavors didn care salt pepper loved rest will definitely more,0.64,0.6699999999999999,"['awesome', 'great', 'crunchy', 'texture', 'flavor', 'filling', 'bought', 'variety', 'pack', 'flavors', 'care', 'salt', 'pepper', 'loved', 'rest', 'definitely']",48.6,0.0,Positive,12.0,Positive
1882,1,wonderful chips loyal will continue tasty healthy flavors good pleasing everyone with their various choices,0.5066666666666666,0.6866666666666668,"['wonderful', 'chips', 'loyal', 'continue', 'tasty', 'healthy', 'flavors', 'good', 'pleasing', 'everyone', 'various', 'choices']",61.199999999999996,0.0,Positive,12.0,Positive
1883,1,what popchips past love them then better place pick them love these chips have bought them without issue from amazon thanks,0.29,0.43000000000000005,"['popchips', 'past', 'love', 'better', 'place', 'pick', 'love', 'chips', 'bought', 'without', 'issue', 'amazon', 'thanks']",44.800000000000004,4.8,Positive,10.0,Positive
1884,0,them penny auction site year likes them plenty think there potato flavor they taste more like ricecakes salt vinegar strong holy,0.4666666666666667,0.6166666666666667,"['penny', 'auction', 'site', 'year', 'likes', 'plenty', 'think', 'potato', 'flavor', 'taste', 'like', 'ricecakes', 'salt', 'vinegar', 'strong', 'holy']",33.1,0.0,Positive,6.0,Positive
1885,0,these chips arrived terrible condition they were sent display with usual perforations display someone would send like that mail have another real beyond received heavily taped keep together since came open display perforations looked like someone driven over well which gives idea shape chip bags inside were pretty flat there were chips plenty crumbs would need crumbs this many packages looked flat there were with edible chips many sure what think shipping chips this type common sense should have been used,0.012500000000000006,0.5157407407407407,"['chips', 'arrived', 'terrible', 'condition', 'sent', 'display', 'usual', 'perforations', 'display', 'someone', 'would', 'send', 'like', 'mail', 'another', 'real', 'beyond', 'received', 'heavily', 'taped', 'keep', 'together', 'since', 'came', 'open', 'display', 'perforations', 'looked', 'like', 'someone', 'driven', 'well', 'gives', 'idea', 'shape', 'chip', 'bags', 'inside', 'pretty', 'flat', 'chips', 'plenty', 'crumbs', 'would', 'need', 'crumbs', 'many', 'packages', 'looked', 'flat', 'edible', 'chips', 'many', 'sure', 'think', 'shipping', 'chips', 'type', 'common', 'sense', 'used']",13.900000000000002,3.4000000000000004,Positive,2.0,Positive
1886,0,next time will order only original flavor other flavors suit much aftertaste,0.09,0.465,"['next', 'time', 'order', 'original', 'flavor', 'flavors', 'suit', 'much', 'aftertaste']",17.299999999999997,0.0,Positive,0.0,Neutral
1887,0,love popchips they work well with weight watchers taste great crunch beat this pack many flavors with salt vinegar being favorite husband loves salt pepper kids like original cheddar miss sweet potato favorite whole flavors aren included this variety pack,0.465625,0.70625,"['love', 'popchips', 'work', 'well', 'weight', 'watchers', 'taste', 'great', 'crunch', 'beat', 'pack', 'many', 'flavors', 'salt', 'vinegar', 'favorite', 'husband', 'loves', 'salt', 'pepper', 'kids', 'like', 'original', 'cheddar', 'miss', 'sweet', 'potato', 'favorite', 'whole', 'flavors', 'included', 'variety', 'pack']",46.9,2.7,Positive,15.0,Positive
1888,1,looking quality points weight watchers crunchy salty snack cannot stay diet feel deprived website coupon these pricey chips never popped chip before gave whirl best crunch flavor reduced calorie chips have ever tried better than other brands popped chips have tried since need portion control help these little bags points variety pack helps break monotony favorite flavor vinegar kinda salt vinegar flavor tastes like feet love rest flavors love salt saltiness just right thank goodness blood pressure issue need these snackies lost pounds months eating these will probably them case amazon auto order system save shipping guess plan being life long until something better comes along,0.34232142857142855,0.5310714285714286,"['looking', 'quality', 'points', 'weight', 'watchers', 'crunchy', 'salty', 'snack', 'cannot', 'stay', 'diet', 'feel', 'deprived', 'website', 'coupon', 'pricey', 'chips', 'never', 'popped', 'chip', 'gave', 'whirl', 'best', 'crunch', 'flavor', 'reduced', 'calorie', 'chips', 'ever', 'tried', 'better', 'brands', 'popped', 'chips', 'tried', 'since', 'need', 'portion', 'control', 'help', 'little', 'bags', 'points', 'variety', 'pack', 'helps', 'break', 'monotony', 'favorite', 'flavor', 'vinegar', 'kinda', 'salt', 'vinegar', 'flavor', 'tastes', 'like', 'feet', 'love', 'rest', 'flavors', 'love', 'salt', 'saltiness', 'right', 'thank', 'goodness', 'blood', 'pressure', 'issue', 'need', 'snackies', 'lost', 'pounds', 'months', 'eating', 'probably', 'case', 'amazon', 'auto', 'order', 'system', 'save', 'shipping', 'guess', 'plan', 'life', 'long', 'something', 'better', 'comes', 'along']",28.9,5.5,Positive,26.0,Positive
1889,1,these such treat when craving that salty crunchy snack multi where variety flavors perfect share with they stale much chance that points plus weight watchers snacks that,0.175,0.55,"['treat', 'craving', 'salty', 'crunchy', 'snack', 'multi', 'variety', 'flavors', 'perfect', 'share', 'stale', 'much', 'chance', 'points', 'plus', 'weight', 'watchers', 'snacks']",31.5,0.0,Positive,6.0,Positive
1890,0,only flavor could stand barbecue which reason purchased them first place give others away buying this again lunches although size packaging great just wish other flavors tasted better plain salt pepper weren really friendly,0.22653061224489798,0.5450680272108843,"['flavor', 'could', 'stand', 'barbecue', 'reason', 'purchased', 'first', 'place', 'give', 'others', 'away', 'buying', 'lunches', 'although', 'size', 'packaging', 'great', 'wish', 'flavors', 'tasted', 'better', 'plain', 'salt', 'pepper', 'really', 'friendly']",30.5,0.0,Positive,8.0,Positive
1891,1,these fraction price that they charge grocery store this great thanks amazon,0.5,0.475,"['fraction', 'price', 'charge', 'grocery', 'store', 'great', 'thanks', 'amazon']",51.300000000000004,0.0,Positive,5.0,Positive
1892,0,these taste alright they health food means least regular potato chips just greasy potato slices this products made processed potato product natural means calorie savings even significant enough give better taste potato chips also keep mind that healthiest part potato chip eaten moderation because healthy dose balanced fats opinion want healthy chip chips cracker like triscuits want potato chip real potato chip feel these taste better than above then means enjoy tricked into believing these healthy overall stars taste stars marketing scam that they,0.23392857142857143,0.4037087912087912,"['taste', 'alright', 'health', 'food', 'means', 'least', 'regular', 'potato', 'chips', 'greasy', 'potato', 'slices', 'products', 'made', 'processed', 'potato', 'product', 'natural', 'means', 'calorie', 'savings', 'even', 'significant', 'enough', 'give', 'better', 'taste', 'potato', 'chips', 'also', 'keep', 'mind', 'healthiest', 'part', 'potato', 'chip', 'eaten', 'moderation', 'healthy', 'dose', 'balanced', 'fats', 'opinion', 'want', 'healthy', 'chip', 'chips', 'cracker', 'like', 'triscuits', 'want', 'potato', 'chip', 'real', 'potato', 'chip', 'feel', 'taste', 'better', 'means', 'enjoy', 'tricked', 'believing', 'healthy', 'overall', 'stars', 'taste', 'stars', 'marketing', 'scam']",27.500000000000004,5.1,Positive,16.0,Positive
1893,1,have subscribed these chips they tasty oily cannot down once open have have bags,-0.07777777777777779,0.3944444444444445,"['subscribed', 'chips', 'tasty', 'oily', 'cannot', 'open', 'bags']",0.0,0.0,Neutral,0.0,Neutral
1894,1,love these chips they delicious hard just flavors allow taste them favorite flavor cheese ones ahead them they delicious,0.5416666666666666,0.8283333333333334,"['love', 'chips', 'delicious', 'hard', 'flavors', 'allow', 'taste', 'favorite', 'flavor', 'cheese', 'ones', 'ahead', 'delicious']",53.400000000000006,4.5,Positive,11.0,Positive
1895,0,purchased these because hoping healthy alternative chips well they fairly healthy absolutely oily residue hands very light airy however just couldn over taste which only liken slightly burnt popcorn that undercurrent burnt flavor wasn there these might have been more palatable taste buds kept zeroing that aspect also seasonings weren consistently strong cheddar probably closest match regular potato chips flavor straight from lays however very disappointed with sour cream onion which just light flavor vinegar salt which didn have strong tang would have liked overall would recommend these someone wanted healthy didn mind watered down version fried chip however just couldn stomach them gave away unopened bags coworkers none which were impressed either they diets lucky dogs stick with baked goldfish bunny crackers,0.23363888888888887,0.5808739316239317,"['purchased', 'hoping', 'healthy', 'alternative', 'chips', 'well', 'fairly', 'healthy', 'absolutely', 'oily', 'residue', 'hands', 'light', 'airy', 'however', 'taste', 'liken', 'slightly', 'burnt', 'popcorn', 'undercurrent', 'burnt', 'flavor', 'might', 'palatable', 'taste', 'buds', 'kept', 'zeroing', 'aspect', 'also', 'seasonings', 'consistently', 'strong', 'cheddar', 'probably', 'closest', 'match', 'regular', 'potato', 'chips', 'flavor', 'straight', 'lays', 'however', 'disappointed', 'sour', 'cream', 'onion', 'light', 'flavor', 'vinegar', 'salt', 'strong', 'tang', 'would', 'liked', 'overall', 'would', 'recommend', 'someone', 'wanted', 'healthy', 'mind', 'watered', 'version', 'fried', 'chip', 'however', 'stomach', 'gave', 'away', 'unopened', 'bags', 'coworkers', 'none', 'impressed', 'either', 'diets', 'lucky', 'dogs', 'stick', 'baked', 'goldfish', 'bunny', 'crackers']",22.0,4.0,Positive,21.0,Positive
1896,1,found these chips originally local market however have been unable find them since whew what relief when able locate them these chips have much flavor they greasy they crunchy chip holic these best chips have ever eaten,0.24,0.325,"['found', 'chips', 'originally', 'local', 'market', 'however', 'unable', 'find', 'since', 'whew', 'relief', 'able', 'locate', 'chips', 'much', 'flavor', 'greasy', 'crunchy', 'chip', 'holic', 'best', 'chips', 'ever', 'eaten']",17.299999999999997,0.0,Positive,1.0,Positive
1897,1,these chips great delicious healthier than your regular deli store chips have first purchased these from supermarket found them delicious found amazon have them cheaper ordered from them they more variety flavor flavors were liking only about this that they addicting warned purchased these through amazon,0.5071428571428571,0.6657509157509158,"['chips', 'great', 'delicious', 'healthier', 'regular', 'deli', 'store', 'chips', 'first', 'purchased', 'supermarket', 'found', 'delicious', 'found', 'amazon', 'cheaper', 'ordered', 'variety', 'flavor', 'flavors', 'liking', 'addicting', 'warned', 'purchased', 'amazon']",30.0,3.5999999999999996,Positive,9.0,Positive
1898,1,these best chips ever will them again wish more stores them plain chips,0.4285714285714286,0.38571428571428573,"['best', 'chips', 'ever', 'wish', 'stores', 'plain', 'chips']",38.5,0.0,Positive,4.0,Positive
1899,0,these chips taste gross would rather carrots something than these they just didn satisfy salty craving weren worth calories,0.15,0.05,"['chips', 'taste', 'gross', 'would', 'rather', 'carrots', 'something', 'satisfy', 'salty', 'craving', 'worth', 'calories']",20.4,12.9,Positive,0.0,Neutral
1900,1,sort health weened myself highly palatable junk food junk food delicious good conversely healthy food being disgusting honestly think that just something that requires training acclimatization really like popchips they taste absolutely amazing honest someone trying kick junk food your diet this good fulfill craving without succumbing unhealthier junk foods each only calories which very helpful portion control taste great amazing awful sure there better tasting chips there much more unhealthier they tried small bags popchips from vending machine which recommend doing before case haven tried over flavors until bought case little disappointed with half flavors fortunately boyfriend disagree what tastes good likes flavors like vice versa works great probably will work great family situations parties where people usually have tastes however plan consuming these bags your over time almost guarantee that there will couple flavors that like might just worth just couple bags flavors like accustomed taste healthy food might enjoy these first either chips worth probably case though recommend trying flavors find small shop vending machine before them,0.2653282828282828,0.5993602693602694,"['sort', 'health', 'weened', 'highly', 'palatable', 'junk', 'food', 'junk', 'food', 'delicious', 'good', 'conversely', 'healthy', 'food', 'disgusting', 'honestly', 'think', 'something', 'requires', 'training', 'acclimatization', 'really', 'like', 'popchips', 'taste', 'absolutely', 'amazing', 'honest', 'someone', 'trying', 'kick', 'junk', 'food', 'diet', 'good', 'fulfill', 'craving', 'without', 'succumbing', 'unhealthier', 'junk', 'foods', 'calories', 'helpful', 'portion', 'control', 'taste', 'great', 'amazing', 'awful', 'sure', 'better', 'tasting', 'chips', 'much', 'unhealthier', 'tried', 'small', 'bags', 'popchips', 'vending', 'machine', 'recommend', 'case', 'tried', 'flavors', 'bought', 'case', 'little', 'disappointed', 'half', 'flavors', 'fortunately', 'boyfriend', 'disagree', 'tastes', 'good', 'likes', 'flavors', 'like', 'vice', 'versa', 'works', 'great', 'probably', 'work', 'great', 'family', 'situations', 'parties', 'people', 'usually', 'tastes', 'however', 'plan', 'consuming', 'bags', 'time', 'almost', 'guarantee', 'couple', 'flavors', 'like', 'might', 'worth', 'couple', 'bags', 'flavors', 'like', 'accustomed', 'taste', 'healthy', 'food', 'might', 'enjoy', 'first', 'either', 'chips', 'worth', 'probably', 'case', 'though', 'recommend', 'trying', 'flavors', 'find', 'small', 'shop', 'vending', 'machine']",37.5,5.0,Positive,54.0,Positive
1901,0,bought these them most part success there different flavors chips them were really good last though salt vinegar ones were very vinegary bitter tastes maybe some people like though they were mostly very good both taste caloric content would definitely with flavors that wanted,0.27888888888888885,0.42740740740740746,"['bought', 'part', 'success', 'different', 'flavors', 'chips', 'really', 'good', 'last', 'though', 'salt', 'vinegar', 'ones', 'vinegary', 'bitter', 'tastes', 'maybe', 'people', 'like', 'though', 'mostly', 'good', 'taste', 'caloric', 'content', 'would', 'definitely', 'flavors', 'wanted']",27.500000000000004,5.4,Positive,8.0,Positive
1902,0,this practically falls under category healthy snack well almost single serving bags mean overeating fact that these aren anyway greasy because they made huge plus nice crisp crunch bags filled with which most part good keeping chips whole case that though bags containted nothing broken bits rest most only couple broken chips some broken ones also noticed that find nearly much coating from flavoring your fingers experienced when eating other chips purchasing case flavors good idea decent value some flavors incredibly strong point that like them ordering this mixed case again salt pepper just tasted like pepper making this very tasting chip seasalt vinegar really strong vinegar which taste enjoy love flavored chips again this kind strong probably wouldn purchase ones future wouldn someone offered them original really bland compared these others ones liked most were sour cream onion cheddar both with milder flavors give this stars liked flavors definitely high marks type chip size serving fact that flavors order,0.25350198412698416,0.5766236772486772,"['practically', 'falls', 'category', 'healthy', 'snack', 'well', 'almost', 'single', 'serving', 'bags', 'mean', 'overeating', 'fact', 'anyway', 'greasy', 'made', 'huge', 'plus', 'nice', 'crisp', 'crunch', 'bags', 'filled', 'part', 'good', 'keeping', 'chips', 'whole', 'case', 'though', 'bags', 'containted', 'nothing', 'broken', 'bits', 'rest', 'couple', 'broken', 'chips', 'broken', 'ones', 'also', 'noticed', 'find', 'nearly', 'much', 'coating', 'flavoring', 'fingers', 'experienced', 'eating', 'chips', 'purchasing', 'case', 'flavors', 'good', 'idea', 'decent', 'value', 'flavors', 'incredibly', 'strong', 'point', 'like', 'ordering', 'mixed', 'case', 'salt', 'pepper', 'tasted', 'like', 'pepper', 'making', 'tasting', 'chip', 'seasalt', 'vinegar', 'really', 'strong', 'vinegar', 'taste', 'enjoy', 'love', 'flavored', 'chips', 'kind', 'strong', 'probably', 'purchase', 'ones', 'future', 'someone', 'offered', 'original', 'really', 'bland', 'compared', 'others', 'ones', 'liked', 'sour', 'cream', 'onion', 'cheddar', 'milder', 'flavors', 'give', 'stars', 'liked', 'flavors', 'definitely', 'high', 'marks', 'type', 'chip', 'size', 'serving', 'fact', 'flavors', 'order']",28.799999999999997,3.2,Positive,30.0,Positive
1903,1,people these things healthier than average chip only have flavor they taste good health food person take grease makes taste better these better than those baked chips brother tried them while visiting liked them much things asked mail while deployed only draw back these chips they definitely dipping,0.23500000000000001,0.55,"['people', 'things', 'healthier', 'average', 'chip', 'flavor', 'taste', 'good', 'health', 'food', 'person', 'take', 'grease', 'makes', 'taste', 'better', 'better', 'baked', 'chips', 'brother', 'tried', 'visiting', 'liked', 'much', 'things', 'asked', 'mail', 'deployed', 'draw', 'back', 'chips', 'definitely', 'dipping']",24.8,0.0,Positive,9.0,Positive
1904,1,tried popchips first time loved them value pack more flavors loved them except salt pepper chips which weren that great good healthy snack without giving taste glad discovered these salt vinegar favorite,0.5722222222222223,0.6981481481481482,"['tried', 'popchips', 'first', 'time', 'loved', 'value', 'pack', 'flavors', 'loved', 'except', 'salt', 'pepper', 'chips', 'great', 'good', 'healthy', 'snack', 'without', 'giving', 'taste', 'glad', 'discovered', 'salt', 'vinegar', 'favorite']",45.7,8.9,Positive,19.0,Positive
1905,1,chips were delicious didn care much vinegar flavored chip other flavors were great didn have guilt eating this healthier snack,0.46875,0.58125,"['chips', 'delicious', 'care', 'much', 'vinegar', 'flavored', 'chip', 'flavors', 'great', 'guilt', 'eating', 'healthier', 'snack']",37.8,7.199999999999999,Positive,5.0,Positive
1906,1,these every single they best tasting good snack everyone should least them will hooked,0.33214285714285713,0.37857142857142856,"['every', 'single', 'best', 'tasting', 'good', 'snack', 'everyone', 'least', 'hooked']",37.2,0.0,Positive,6.0,Positive
1907,1,cheetos ever since were favorite snacks mean wouldn like them wrong with original decided give this unbearably foods like things with with kick since this jalapeno assuming much mildly foods this shouldn bother definitely like kind food didn even find them just have unique kick cheddery jalapeno flavor would recommend these your local store they carry them because this price here just insane mine little over dollars this overall hope they decide keep this cause they amazing girls like these kind snacks love,0.12555555555555556,0.6758333333333334,"['cheetos', 'ever', 'since', 'favorite', 'snacks', 'mean', 'like', 'wrong', 'original', 'decided', 'give', 'unbearably', 'foods', 'like', 'things', 'kick', 'since', 'jalapeno', 'assuming', 'much', 'mildly', 'foods', 'bother', 'definitely', 'like', 'kind', 'food', 'even', 'find', 'unique', 'kick', 'cheddery', 'jalapeno', 'flavor', 'would', 'recommend', 'local', 'store', 'carry', 'price', 'insane', 'mine', 'little', 'dollars', 'overall', 'hope', 'decide', 'keep', 'cause', 'amazing', 'girls', 'like', 'kind', 'snacks', 'love']",33.7,7.199999999999999,Positive,19.0,Positive
1908,1,spicy lovers these jalape ntilde cheetos taste great admit expect them this good picked small corner store week about empty bags trash cans office snack must unfortunately this product good last fear will meet same fate wasabi funyuns rarely does spicy type chip that actually tastes awesome become part standard sale roster enjoy these awesome jalape ntilde cheetos long they last,0.25,0.5005208333333334,"['spicy', 'lovers', 'jalape', 'ntilde', 'cheetos', 'taste', 'great', 'admit', 'expect', 'good', 'picked', 'small', 'corner', 'store', 'week', 'empty', 'bags', 'trash', 'cans', 'office', 'snack', 'must', 'unfortunately', 'product', 'good', 'last', 'fear', 'meet', 'fate', 'wasabi', 'funyuns', 'rarely', 'spicy', 'type', 'chip', 'actually', 'tastes', 'awesome', 'become', 'part', 'standard', 'sale', 'roster', 'enjoy', 'awesome', 'jalape', 'ntilde', 'cheetos', 'long', 'last']",32.0,8.799999999999999,Positive,15.0,Positive
1909,1,these quite tasty delicious love them prices here ridiculous ridiculous ridiculous here rate product price stars product,0.10000000000000005,0.9199999999999999,"['quite', 'tasty', 'delicious', 'love', 'prices', 'ridiculous', 'ridiculous', 'ridiculous', 'rate', 'product', 'price', 'stars', 'product']",30.2,26.8,Positive,-3.0,Negative
1910,1,little costly they good fresh stale would recomend cheetos,0.078125,0.525,"['little', 'costly', 'good', 'fresh', 'stale', 'would', 'recomend', 'cheetos']",41.0,9.2,Positive,2.0,Positive
1911,0,bought this because been seeing this magazines other places thought would great addition fridge save money cilantro however this very poorly designed could open whats ever even after searching through reviews after reviews finally genius boyfriend found solution basically will need open from bottom will need squeeze sides next order open will have careful when opening closing while there water reading this still having problem opening know explain better there anyway this pretty useless product productivity more useful lazy make your wants prettier fridge make with container filled with water wrapped plastic with herb unless have money waste this useless,0.03973684210526316,0.5160526315789473,"['bought', 'seeing', 'magazines', 'places', 'thought', 'would', 'great', 'addition', 'fridge', 'save', 'money', 'cilantro', 'however', 'poorly', 'designed', 'could', 'open', 'whats', 'ever', 'even', 'searching', 'reviews', 'reviews', 'finally', 'genius', 'boyfriend', 'found', 'solution', 'basically', 'need', 'open', 'bottom', 'need', 'squeeze', 'sides', 'next', 'order', 'open', 'careful', 'opening', 'closing', 'water', 'reading', 'still', 'problem', 'opening', 'know', 'explain', 'better', 'anyway', 'pretty', 'useless', 'product', 'productivity', 'useful', 'lazy', 'make', 'wants', 'prettier', 'fridge', 'make', 'container', 'filled', 'water', 'wrapped', 'plastic', 'herb', 'unless', 'money', 'waste', 'useless']",19.2,11.4,Positive,3.0,Positive
1912,1,this product works great hate spending money herbs just little have rest shortly after some herbs mostly basil here they were fresh weeks leakage probs either bottom clearly labeled twist lock plug stays flush this thing already paid itself money saved looks pretty cool fridge counter when ready cook,0.15125,0.5983333333333334,"['product', 'works', 'great', 'hate', 'spending', 'money', 'herbs', 'little', 'rest', 'shortly', 'herbs', 'mostly', 'basil', 'fresh', 'weeks', 'leakage', 'probs', 'either', 'bottom', 'clearly', 'labeled', 'twist', 'lock', 'plug', 'stays', 'flush', 'thing', 'already', 'paid', 'money', 'saved', 'looks', 'pretty', 'cool', 'fridge', 'counter', 'ready', 'cook']",30.8,5.7,Positive,6.0,Positive
1913,1,have herb savor weeks waiting write review until herbs went could tell long takes never happened first time ever used herbs before they went have problems with leaking everything closes nice tight mine plus this thing just looks really cool,0.19428571428571428,0.5338095238095237,"['herb', 'savor', 'weeks', 'waiting', 'write', 'review', 'herbs', 'went', 'could', 'tell', 'long', 'takes', 'never', 'happened', 'first', 'time', 'ever', 'used', 'herbs', 'went', 'problems', 'leaking', 'everything', 'closes', 'nice', 'tight', 'mine', 'plus', 'thing', 'looks', 'really', 'cool']",12.0,6.0,Positive,2.0,Positive
1914,0,bought this gift mother likes says hard open when unwrapped remember having help figure open took minute have arthritis able this open,0.041666666666666664,0.5333333333333333,"['bought', 'gift', 'mother', 'likes', 'says', 'hard', 'open', 'unwrapped', 'remember', 'help', 'figure', 'open', 'took', 'minute', 'arthritis', 'able', 'open']",30.2,5.0,Positive,5.0,Positive
1915,0,have herb pods about months they great concept have poor design plastic cover very hard take snap back constantly afraid that going break pods keep herbs fresh several weeks fridge long replace water unfortunately them half time buys herbs because they more trouble than they worth,-0.030448717948717948,0.4477564102564102,"['herb', 'pods', 'months', 'great', 'concept', 'poor', 'design', 'plastic', 'cover', 'hard', 'take', 'snap', 'back', 'constantly', 'afraid', 'going', 'break', 'pods', 'keep', 'herbs', 'fresh', 'several', 'weeks', 'fridge', 'long', 'replace', 'water', 'unfortunately', 'half', 'time', 'buys', 'herbs', 'trouble', 'worth']",14.399999999999999,17.7,Negative,-1.0,Negative
1916,0,with clear instructions open close unit first times frustration when finally realized that grip with thumb forefinger over clear plastic shield about third from bottom squeeze sides bottom pops nicely will agree that this size small most popular herbs like parsley basil company does make larger unit looks like more user friendly like took away star lack instructions after months have thrown this thing away became increasingly harder open size just small herbs most have seen some newer larger units that have issue with opening like this going order these longer recommend this unit have lowered stars,0.16249999999999998,0.48888888888888893,"['clear', 'instructions', 'open', 'close', 'unit', 'first', 'times', 'frustration', 'finally', 'realized', 'grip', 'thumb', 'forefinger', 'clear', 'plastic', 'shield', 'third', 'bottom', 'squeeze', 'sides', 'bottom', 'pops', 'nicely', 'agree', 'size', 'small', 'popular', 'herbs', 'like', 'parsley', 'basil', 'company', 'make', 'larger', 'unit', 'looks', 'like', 'user', 'friendly', 'like', 'took', 'away', 'star', 'lack', 'instructions', 'months', 'thrown', 'thing', 'away', 'became', 'increasingly', 'harder', 'open', 'size', 'small', 'herbs', 'seen', 'newer', 'larger', 'units', 'issue', 'opening', 'like', 'going', 'order', 'longer', 'recommend', 'unit', 'lowered', 'stars']",25.1,5.7,Positive,14.0,Positive
